# Gene panel: Mendel-v12 -- Date: 2022-01-31
#gene symbol	HGNC	remove (add x)	phenotype	inheritance	omim_number	pmid	inheritance info	comment
RS1	10457		Retinoschisis	XR	312700			
RSPH1	12371		Ciliary dyskinesia, primary, 24	AR	615481			
RSPH3	21054		Ciliary dyskinesia, primary, 32	AR	616481			
RSPH4A	21558		Ciliary dyskinesia, primary, 11		612649			
RSPH9	21057		Ciliary dyskinesia, primary, 12		612650			
RSPO1	21679		Palmoplantar hyperkeratosis and true hermaphroditism	AR	610644			
RSPO1	21679		Palmoplantar hyperkeratosis with squamous cell carcinoma of skin and sex reversal	AR	610644			
RSPO2	28583		?Humerofemoral hypoplasia with radiotibial ray deficiency	AR	618022			
RSPO2	28583		Tetraamelia syndrome 2	AR	618021			
RSPO4	16175		Anonychia congenita	AR	206800			
RSPRY1	29420		Spondyloepimetaphyseal dysplasia, Faden-Alkuraya type	AR	616723			
RTEL1	15888		Dyskeratosis congenita, autosomal dominant 4	AD/AR	615190			
RTEL1	15888		Dyskeratosis congenita, autosomal recessive 5	AD/AR	615190			
RTEL1	15888		Pulmonary fibrosis and/or bone marrow failure, telomere-related, 3	AD	616373			
RTN2	10468		Spastic paraplegia 12, autosomal dominant	AD	604805			
RTN4IP1	18647		Optic atrophy 10 with or without ataxia, mental retardation, and seizures	AR	616732			
RTTN	18654		Microcephaly, short stature, and polymicrogyria with seizures	AR	614833			
RUBCN	28991		Spinocerebellar ataxia, autosomal recessive 15	AR	615705			
RUNX1	10471		Leukemia, acute myeloid	AD/SM	601626			
RUNX1	10471		Platelet disorder, familial, with associated myeloid malignancy	AD	601399			
RUNX2	10472		Cleidocranial dysplasia	AD	119600			
RUNX2	10472		Cleidocranial dysplasia, forme fruste, dental anomalies only	AD	119600			
RUNX2	10472		Cleidocranial dysplasia, forme fruste, with brachydactyly	AD	119600			
RUNX2	10472		Metaphyseal dysplasia with maxillary hypoplasia with or without brachydactyly	AD	156510			
RUSC2	23625		Mental retardation, autosomal recessive 61	AR	617773			
RXYLT1	13530		Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 10	AR	615041			
RYR1	10483		Central core disease	AD/AR	117000			
RYR1	10483		King-Denborough syndrome	AD	619542			
RYR1	10483		Minicore myopathy with external ophthalmoplegia	AR	255320			
RYR1	10483		Neuromuscular disease, congenital, with uniform type 1 fiber	AD/AR	117000			
RYR1	10483		{Malignant hyperthermia susceptibility 1}	AD	145600			
RYR2	10484		Arrhythmogenic right ventricular dysplasia 2	AD	600996			
RYR2	10484		Ventricular arrhythmias due to cardiac ryanodine receptor calcium release deficiency syndrome	AD	115000			
RYR2	10484		Ventricular tachycardia, catecholaminergic polymorphic, 1	AD	604772			
S1PR2	3169		Deafness, autosomal recessive 68	AR	610419			
SACS	10519		Spastic ataxia, Charlevoix-Saguenay type	AR	270550			
SAG	10521		Oguchi disease-1	AR	258100			
SAG	10521		Retinitis pigmentosa 47		613758			
SALL1	10524		Townes-Brocks branchiootorenal-like syndrome	AD	107480			
SALL1	10524		Townes-Brocks syndrome 1	AD	107480			
SALL2	10526		?Coloboma, ocular, autosomal recessive	AR	216820			
SALL4	15924		?IVIC syndrome	AD	147750			
SALL4	15924		Duane-radial ray syndrome	AD	607323			
SAMD9	1348		MIRAGE syndrome	AD	617053			
SAMD9	1348		Monosomy 7 myelodysplasia and leukemia syndrome 2	AD	619041			
SAMD9	1348		Tumoral calcinosis, familial, normophosphatemic	AR	610455			
SAMD9L	1349		Ataxia-pancytopenia syndrome	AD	159550			
SAMD9L	1349		Monosomy 7 myelodysplasia and leukemia syndrome 1	AD	252270			
SAMHD1	15925		?Chilblain lupus 2	AD	614415			
SAMHD1	15925		Aicardi-Goutieres syndrome 5	AR	612952			
SAR1B	10535		Chylomicron retention disease	AR	246700			
SARDH	10536		[Sarcosinemia]	AR	268900			
SARS1	10537		?Neurodevelopmental disorder with microcephaly, ataxia, and seizures	AR	617709			
SARS2	17697		Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis	AR	613845			
SASS6	25403		?Microcephaly 14, primary, autosomal recessive	AR	616402			
SATB1	10541		Developmental delay with dysmorphic facies and dental anomalies	AD	619228			
SATB1	10541		Kohlschutter-Tonz syndrome-like	AD	619229			
SATB2	21637		Glass syndrome	AD	612313			
SBDS	19440		Shwachman-Diamond syndrome	AR	260400			
SBDS	19440		{Aplastic anemia, susceptibility to}		609135			
SBF1	10542		Charcot-Marie-Tooth disease, type 4B3	AR	615284			
SBF2	2135		Charcot-Marie-Tooth disease, type 4B2	AR	604563			
SC5D	10547		Lathosterolosis	AR	607330			
SCAPER	13081		Intellectual developmental disorder and retinitis pigmentosa	AR	618195			
SCARB2	1665		Epilepsy, progressive myoclonic 4, with or without renal failure	AR	254900			
SCARF2	19869		Van den Ende-Gupta syndrome	AR	600920			
SCN10A	10582		Episodic pain syndrome, familial, 2	AD	615551			
SCN11A	10583		Episodic pain syndrome, familial, 3	AD	615552			
SCN11A	10583		Neuropathy, hereditary sensory and autonomic, type VII	AD	615548			
SCN1A	10585		Developmental and epileptic encephalopathy 6B, non-Dravet	AD	619317			
SCN1A	10585		Dravet syndrome	AD	607208			
SCN1A	10585		Febrile seizures, familial, 3A	AD	604403			
SCN1A	10585		Generalized epilepsy with febrile seizures plus, type 2	AD	604403			
SCN1A	10585		Migraine, familial hemiplegic, 3	AD	609634			
SCN1B	10586		Atrial fibrillation, familial, 13	AD	615377			
SCN1B	10586		Brugada syndrome 5		612838			
SCN1B	10586		Cardiac conduction defect, nonspecific		612838			
SCN1B	10586		Developmental and epileptic encephalopathy 52	AR	617350			
SCN1B	10586		Generalized epilepsy with febrile seizures plus, type 1	AD	604233			
SCN2A	10588		Developmental and epileptic encephalopathy 11	AD	613721			
SCN2A	10588		Episodic ataxia, type 9	AD	618924			
SCN2A	10588		Seizures, benign familial infantile, 3	AD	607745			
SCN2B	10589		Atrial fibrillation, familial, 14	AD	615378			
SCN3A	10590		Developmental and epileptic encephalopathy 62	AD	617938			
SCN3A	10590		Epilepsy, familial focal, with variable foci 4	AD	617935			
SCN3B	20665		Atrial fibrillation, familial, 16	AD	613120			
SCN3B	20665		Brugada syndrome 7	AD	613120			
SCN4A	10591		Hyperkalemic periodic paralysis, type 2	AD	170500			
SCN4A	10591		Hypokalemic periodic paralysis, type 2	AD	613345			
SCN4A	10591		Myasthenic syndrome, congenital, 16	AR	614198			
SCN4A	10591		Myotonia congenita, atypical, acetazolamide-responsive	AD	608390			
SCN4A	10591		Paramyotonia congenita	AD	168300			
SCN4B	10592		Atrial fibrillation, familial, 17	AD	611819			
SCN4B	10592		Long QT syndrome 10	AD	611819			
SCN5A	10593		Atrial fibrillation, familial, 10	AD	614022			
SCN5A	10593		Brugada syndrome 1	AD	601144			
SCN5A	10593		Cardiomyopathy, dilated, 1E	AD	601154			
SCN5A	10593		Heart block, nonprogressive	AD	113900			
SCN5A	10593		Heart block, progressive, type IA	AD	113900			
SCN5A	10593		Long QT syndrome 3	AD	603830			
SCN5A	10593		Sick sinus syndrome 1	AR	608567			
SCN5A	10593		Ventricular fibrillation, familial, 1		603829			
SCN5A	10593		{Sudden infant death syndrome, susceptibility to}	AR	272120			
SCN8A	10596		?Myoclonus, familial, 2	AD	618364			
SCN8A	10596		Cognitive impairment with or without cerebellar ataxia	AD	614306			
SCN8A	10596		Developmental and epileptic encephalopathy 13	AD	614558			
SCN8A	10596		Seizures, benign familial infantile, 5	AD	617080			
SCN9A	10597		Erythermalgia, primary	AD	133020			
SCN9A	10597		Insensitivity to pain, congenital	AR	243000			
SCN9A	10597		Neuropathy, hereditary sensory and autonomic, type IID	AR	243000			
SCN9A	10597		Paroxysmal extreme pain disorder	AD	167400			
SCN9A	10597		Small fiber neuropathy	AD	133020			
SCNN1A	10599		?Liddle syndrome 3	AD	618126			
SCNN1A	10599		Bronchiectasis with or without elevated sweat chloride 2	AD	613021			
SCNN1A	10599		Pseudohypoaldosteronism, type I	AR	264350			
SCNN1B	10600		Bronchiectasis with or without elevated sweat chloride 1	AD	211400			
SCNN1B	10600		Liddle syndrome 1	AD	177200			
SCNN1B	10600		Pseudohypoaldosteronism, type I	AR	264350			
SCNN1G	10602		Bronchiectasis with or without elevated sweat chloride 3	AD	613071			
SCNN1G	10602		Liddle syndrome 2	AD	618114			
SCNN1G	10602		Pseudohypoaldosteronism, type I	AR	264350			
SCO1	10603		Mitochondrial complex IV deficiency, nuclear type 4	AR	619048			
SCO2	10604		Mitochondrial complex IV deficiency, nuclear type 2	AR	604377			
SCO2	10604		Myopia 6	AD	608908			
SCP2	10606		?Leukoencephalopathy with dystonia and motor neuropathy	AR	613724			
SCP2	10606		Spermatogenic failure 1	AR	258150			
SCYL1	14372		Spinocerebellar ataxia, autosomal recessive 21	AR	616719			
SDCCAG8	10671		Bardet-Biedl syndrome 16	AR	615993			
SDCCAG8	10671		Senior-Loken syndrome 7	AR	613615			
SDHA	10680		Cardiomyopathy, dilated, 1GG	AR	613642			
SDHA	10680		Mitochondrial complex II deficiency, nuclear type 1	AR	252011			
SDHA	10680		Neurodegeneration with ataxia and late-onset optic atrophy	AD	619259			
SDHA	10680		Paragangliomas 5	AD	614165			
SDHAF1	33867		Mitochondrial complex II deficiency, nuclear type 2	AR	619166			
SDHAF2	26034		Paragangliomas 2	AD	601650			
SDHB	10681		Gastrointestinal stromal tumor	AD/IC	606764			
SDHB	10681		Mitochondrial complex II deficiency, nuclear type 4	AR	619224			
SDHB	10681		Paraganglioma and gastric stromal sarcoma		606864			
SDHB	10681		Paragangliomas 4	AD	115310			
SDHB	10681		Pheochromocytoma	AD	171300			
SDHC	10682		Gastrointestinal stromal tumor	AD/IC	606764			
SDHC	10682		Paraganglioma and gastric stromal sarcoma		606864			
SDHC	10682		Paragangliomas 3	AD	605373			
SDHD	10683		Mitochondrial complex II deficiency, nuclear type 3	AR	619167			
SDHD	10683		Paraganglioma and gastric stromal sarcoma		606864			
SDHD	10683		Paragangliomas 1, with or without deafness	AD	168000			
SDHD	10683		Pheochromocytoma	AD	171300			
SDR9C7	29958		Ichthyosis, congenital, autosomal recessive 13	AR	617574			
SEC23A	10701		Craniolenticulosutural dysplasia	AR	607812			
SEC23B	10702		?Cowden syndrome 7	AD	616858			
SEC23B	10702		Dyserythropoietic anemia, congenital, type II	AR	224100			
SEC24D	10706		Cole-Carpenter syndrome 2	AR	616294			
SEC61A1	18276		Tubulointerstitial kidney disease, autosomal dominant, 5	AD	617056			
SEC63	21082		Polycystic liver disease 2	AD	617004			
SECISBP2	30972		Thyroid hormone metabolism, abnormal	AR	609698			
SELENBP1	10719		Extraoral halitosis due to MTO deficiency	AR	618148			
SELENOI	29361		Spastic paraplegia 81, autosomal recessive	AR	618768			
SELENON	15999		Muscular dystrophy, rigid spine, 1	AR	602771			
SELENON	15999		Myopathy, congenital, with fiber-type disproportion	AD/AR	255310			
SEMA3A	10723		{Hypogonadotropic hypogonadism 16 with or without anosmia}	AD	614897			
SEMA3E	10727		?CHARGE syndrome	AD	214800			
SEMA4A	10729		Cone-rod dystrophy 10	AR	610283			
SEMA4A	10729		Retinitis pigmentosa 35	AD/AR	610282			
SEPSECS	30605		Pontocerebellar hypoplasia type 2D	AR	613811			
SEPTIN9	7323		Amyotrophy, hereditary neuralgic	AD	162100			
SERAC1	21061		3-methylglutaconic aciduria with deafness, encephalopathy, and Leigh-like syndrome	AR	614739			
SERPINA1	8941		Emphysema due to AAT deficiency	AR	613490			
SERPINA1	8941		Emphysema-cirrhosis, due to AAT deficiency	AR	613490			
SERPINA1	8941		Hemorrhagic diathesis due to antithrombin Pittsburgh	AR	613490			
SERPINA6	1540		Corticosteroid-binding globulin deficiency	AD/AR	611489			
SERPINB6	8950		?Deafness, autosomal recessive 91	AR	613453			
SERPINB7	13902		Palmoplantar keratoderma, Nagashima type	AR	615598			
SERPINB8	8952		Peeling skin syndrome 5	AR	617115			
SERPINC1	775		Thrombophilia due to antithrombin III deficiency	AD/AR	613118			
SERPIND1	4838		Thrombophilia due to heparin cofactor II deficiency	AD	612356			
SERPINE1	8583		Plasminogen activator inhibitor-1 deficiency	AD/AR	613329			
SERPINE1	8583		{Transcription of plasminogen activator inhibitor, modulator of}					
SERPINF1	8824		Osteogenesis imperfecta, type VI	AR	613982			
SERPINF2	9075		Alpha-2-plasmin inhibitor deficiency	AR	262850			
SERPING1	1228		Angioedema, hereditary, 1 and 2	AD/AR	106100			
SERPING1	1228		Complement component 4, partial deficiency of	AD	120790			
SERPINH1	1546		Osteogenesis imperfecta, type X	AR	613848			
SERPINH1	1546		{Preterm premature rupture of the membranes, susceptibility to}		610504			
SERPINI1	8943		Encephalopathy, familial, with neuroserpin inclusion bodies	AD	604218			
SET	10760		Mental retardation, autosomal dominant 58	AD	618106			
SETBP1	15573		Mental retardation, autosomal dominant 29	AD	616078			
SETBP1	15573		Schinzel-Giedion midface retraction syndrome	AD	269150			
SETD1A	29010		Epilepsy, early-onset, with or without developmental delay	AD	618832			
SETD1A	29010		Neurodevelopmental disorder with speech impairment and dysmorphic facies	AD	619056			
SETD1B	29187		Intellectual developmental disorder with seizures and language delay	AD	619000			
SETD2	18420		Luscan-Lumish syndrome	AD	616831			
SETD5	25566		Mental retardation, autosomal dominant 23	AD	615761			
SETX	445		Amyotrophic lateral sclerosis 4, juvenile	AD	602433			
SETX	445		Spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 2	AR	606002			
SF3B1	10768		Myelodysplastic syndrome, somatic		614286			
SF3B4	10771		Acrofacial dysostosis 1, Nager type	AD	154400			
SFRP4	10778		Pyle disease	AR	265900			
SFTPA1	10798		Interstitial lung disease 1	AD/AR	619611			
SFTPA2	10799		Interstitial lung disease 2	AD	178500			
SFTPB	10801		Surfactant metabolism dysfunction, pulmonary, 1	AR	265120			
SFTPC	10802		Surfactant metabolism dysfunction, pulmonary, 2	AD	610913			
SFXN4	16088		Combined oxidative phosphorylation deficiency 18	AR	615578			
SGCA	10805		Muscular dystrophy, limb-girdle, autosomal recessive 3	AR	608099			
SGCB	10806		Muscular dystrophy, limb-girdle, autosomal recessive 4	AR	604286			
SGCD	10807		Cardiomyopathy, dilated, 1L		606685			
SGCD	10807		Muscular dystrophy, limb-girdle, autosomal recessive 6	AR	601287			
SGCE	10808		Dystonia-11, myoclonic	AD	159900			
SGCG	10809		Muscular dystrophy, limb-girdle, autosomal recessive 5	AR	253700			
SGO1	25088		Chronic atrial and intestinal dysrhythmia	AR	616201			
SGPL1	10817		Nephrotic syndrome, type 14	AR	617575			
SGSH	10818		Mucopolysaccharidosis type IIIA (Sanfilippo A)	AR	252900			
SH2B3	29605		Erythrocytosis, somatic		133100			
SH2B3	29605		Myelofibrosis, somatic		254450			
SH2B3	29605		Thrombocythemia, somatic		187950			
SH2D1A	10820		Lymphoproliferative syndrome, X-linked, 1	XR	308240			
SH3BP2	10825		Cherubism	AD	118400			
SH3PXD2B	29242		Frank-ter Haar syndrome	AR	249420			
SH3TC2	29427		Charcot-Marie-Tooth disease, type 4C	AR	601596			
SH3TC2	29427		Mononeuropathy of the median nerve, mild	AD	613353			
SHANK2	14295		{Autism susceptibility 17}		613436			
SHANK3	14294		Phelan-McDermid syndrome	AD	606232			
SHANK3	14294		{Schizophrenia 15}	AD	613950			
SHH	10848		Holoprosencephaly 3	AD	142945			
SHH	10848		Microphthalmia with coloboma 5	AD	611638			
SHH	10848		Schizencephaly		269160			
SHH	10848		Single median maxillary central incisor	AD	147250			
SHOC2	15454		Noonan syndrome-like with loose anagen hair 1	AD	607721			
SHOX	10853		Langer mesomelic dysplasia	AR	249700			
SHOX	10853		Leri-Weill dyschondrosteosis	AD	127300			
SHOX	10853		Short stature, idiopathic familial		300582			
SHPK	1492		[Sedoheptulokinase deficiency]	AR	617213			
SHROOM4	29215		Intellectual developmental disorder, X-linked syndromic, Stocco dos Santos type	X	300434			
SI	10856		Sucrase-isomaltase deficiency, congenital	AR	222900			
SIGMAR1	8157		?Amyotrophic lateral sclerosis 16, juvenile	AR	614373			
SIGMAR1	8157		?Spinal muscular atrophy, distal, autosomal recessive, 2	AR	605726			
SIK1	11142		Developmental and epileptic encephalopathy 30	AD	616341			
SIL1	24624		Marinesco-Sjogren syndrome	AR	248800			
SIN3A	19353		Witteveen-Kolk syndrome	AD	613406			
SIPA1L3	23801		?Cataract 45	AR	616851			
SIX1	10887		Branchiootic syndrome 3	AD	608389			
SIX1	10887		Deafness, autosomal dominant 23	AD	605192			
SIX3	10889		Holoprosencephaly 2	AD	157170			
SIX3	10889		Schizencephaly		269160			
SIX5	10891		Branchiootorenal syndrome 2		610896			
SIX6	10892		Optic disc anomalies with retinal and/or macular dystrophy	AR	212550			
SKI	10896		Shprintzen-Goldberg syndrome	AD	182212			
SKIV2L	10898		Trichohepatoenteric syndrome 2	AR	614602			
SLC10A1	10905		Hypercholanemia, familial 2	AR	619256			
SLC10A2	10906		?Bile acid malabsorption, primary, 1	AR	613291			
SLC10A7	23088		Short stature, amelogenesis imperfecta, and skeletal dysplasia with scoliosis	AR	618363			
SLC11A2	10908		Anemia, hypochromic microcytic, with iron overload 1	AR	206100			
SLC12A1	10910		Bartter syndrome, type 1	AR	601678			
SLC12A3	10912		Gitelman syndrome	AR	263800			
SLC12A5	13818		Developmental and epileptic encephalopathy 34	AR	616645			
SLC12A5	13818		{Epilepsy, idiopathic generalized, susceptibility to, 14}	AD	616685			
SLC12A6	10914		Agenesis of the corpus callosum with peripheral neuropathy	AR	218000			
SLC13A5	23089		Developmental and epileptic encephalopathy 25, with amelogenesis imperfecta	AR	615905			
SLC16A1	10922		Erythrocyte lactate transporter defect	AD	245340			
SLC16A1	10922		Hyperinsulinemic hypoglycemia, familial, 7	AD	610021			
SLC16A1	10922		Monocarboxylate transporter 1 deficiency	AD/AR	616095			
SLC16A12	23094		Cataract 47, juvenile, with microcornea	AD	612018			
SLC16A2	10923		Allan-Herndon-Dudley syndrome	X	300523			
SLC17A5	10933		Salla disease	AR	604369			
SLC17A5	10933		Sialic acid storage disorder, infantile	AR	269920			
SLC17A8	20151		Deafness, autosomal dominant 25	AD	605583			
SLC17A9	16192		Porokeratosis 8, disseminated superficial actinic type	AD	616063			
SLC18A2	10935		?Parkinsonism-dystonia, infantile, 2	AR	618049			
SLC18A3	10936		Myasthenic syndrome, congenital, 21, presynaptic	AR	617239			
SLC19A2	10938		Thiamine-responsive megaloblastic anemia syndrome	AR	249270			
SLC19A3	16266		Thiamine metabolism dysfunction syndrome 2 (biotin- or thiamine-responsive encephalopathy type 2)	AR	607483			
SLC1A1	10939		Dicarboxylic aminoaciduria	AR	222730			
SLC1A1	10939		{?Schizophrenia susceptibility 18}		615232			
SLC1A2	10940		Developmental and epileptic encephalopathy 41	AD	617105			
SLC1A3	10941		Episodic ataxia, type 6	AD	612656			
SLC1A4	10942		Spastic tetraplegia, thin corpus callosum, and progressive microcephaly	AR	616657			
SLC20A2	10947		Basal ganglia calcification, idiopathic, 1	AD	213600			
SLC22A12	17989		Hypouricemia, renal	AR	220150			
SLC22A5	10969		Carnitine deficiency, systemic primary	AR	212140			
SLC24A1	10975		Night blindness, congenital stationary (complete), 1D, autosomal recessive	AR	613830			
SLC24A4	10978		Amelogenesis imperfecta, type IIA5	AR	615887			
SLC24A4	10978		[Skin/hair/eye pigmentation 6, blond/brown hair]	AR	210750			
SLC24A4	10978		[Skin/hair/eye pigmentation 6, blue/green eyes]	AR	210750			
SLC24A5	20611		Albinism, oculocutaneous, type VI	AR	113750			
SLC24A5	20611		[Skin/hair/eye pigmentation 4, fair/dark skin]	AR	113750			
SLC25A1	10979		Combined D-2- and L-2-hydroxyglutaric aciduria	AR	615182			
