# Genepanel: OMIM Version: 01 Date: 2017-11-07
#gene symbol	HGNC	remove (add x)	phenotype	inheritance	omim_number	pmid	inheritance info	comment
SCGB1C1	18394							
SCGB1D1	18395							
SCGB1D2	18396							
SCGB1D4	31748							
SCGB2A1	7051							
SCGB2A2	7050							
SCGB2B2	27616							
SCGB3A1	18384							
SCGN	16941							
SCIMP	33504							
SCIN	21695							
SCLT1	26406							
SCLY	18161							
SCMH1	19003							
SCML1	10580							
SCML2	10581							
SCN3A	10590							
SCN7A	10594							
SCNM1	23136							
SCNN1D	10601							
SCRG1	17036							
SCRIB	30377							
SCRN1	22192							
SCRN2	30381							
SCRN3	30382							
SCRT1	15950							
SCTR	10608							
SCUBE1	13441							
SCUBE2	30425							
SCUBE3	13655							
SCYL2	19286							
SCYL3	19285							
SDC1	10658							
SDC2	10659							
SDC4	10661							
SDCBP	10662							
SDCBP2	15756							
SDF2	10675							
SDF2L1	10676							
SDF4	24188							
SDK1	19307							
SDK2	19308							
SDR16C5	30311							
SDR39U1	20275							
SDR42E1	29834							
SEC13	10697							
SEC14L1	10698							
SEC14L2	10699							
SEC14L3	18655							
SEC14L4	20627							
SEC16A	29006							
SEC16B	30301							
SEC22A	20260							
SEC22C	16828							
SEC24A	10703							
SEC24B	10704							
SEC24C	10705							
SEC31A	17052							
SEC31B	23197							
SEC61B	16993							
SEC61G	18277							
SEC62	11846							
SECISBP2L	28997							
SECTM1	10707							
SEH1L	30379							
SEL1L	10717							
SEL1L2	15897							
SELENBP1	10719							
SELL	10720							
SELP	10721							
SELPLG	10722							
SEMA3C	10725							
SEMA3D	10726							
SEMA3F	10728							
SEMA4B	10730							
SEMA4C	10731							
SEMA4D	10732							
SEMA4F	10734							
SEMA5A	10736							
SEMA5B	10737							
SEMA6A	10738							
SEMA6B	10739							
SEMA6D	16770							
SEMG1	10742							
SEMG2	10743							
SENP1	17927							
SENP2	23116							
SENP3	17862							
SENP5	28407							
SENP6	20944							
SENP7	30402							
SENP8	22992							
SEPHS1	19685							
SEPHS2	19686							
SEPT1	2879							
SEPT10	14349							
SEPT11	25589							
SEPT14	33280							
SEPT2	7729							
SEPT3	10750							
SEPT4	9165							
SEPT5	9164							
SEPT6	15848							
SEPT7	1717							
SEPT8	16511							
SERBP1	17860							
SERF1A	10755							
SERF2	10757							
SERGEF	17499							
SERINC1	13464							
SERINC2	23231							
SERINC3	11699							
SERINC4	32237							
SERINC5	18825							
SERPINA10	15996							
SERPINA12	18359							
SERPINA4	8948							
SERPINA5	8723							
SERPINA7	11583							
SERPINA9	15995							
SERPINB1	3311							
SERPINB10	8942							
SERPINB11	14221							
SERPINB12	14220							
SERPINB13	8944							
SERPINB2	8584							
SERPINB3	10569							
SERPINB4	10570							
SERPINB5	8949							
SERPINB9	8955							
SERPINE2	8951							
SERPINI2	8945							
SERTAD3	17931							
SESN1	21595							
SESN2	20746							
SESN3	23060							
SET	10760							
SETD1A	29010							
SETD1B	29187							
SETD3	20493							
SETD6	26116							
SETD7	30412							
SETDB1	10761							
SETDB2	20263							
SETMAR	10762							
SEZ6	15955							
SEZ6L	10763							
SEZ6L2	30844							
SF3A1	10765							
SF3A2	10766							
SF3A3	10767							
SF3B2	10769							
SF3B3	10770							
SFI1	29064							
SFMBT1	20255							
SFMBT2	20256							
SFN	10773							
SFPQ	10774							
SFR1	29574							
SFRP1	10776							
SFRP2	10777							
SFRP5	10779							
SFSWAP	10790							
SFTPD	10803							
SFXN1	16085							
SFXN2	16086							
SFXN3	16087							
SFXN5	16073							
SGCZ	14075							
SGIP1	25412							
SGK1	10810							
SGK2	13900							
SGK3	10812							
SGMS1	29799							
SGMS2	28395							
SGPP1	17720							
SGPP2	19953							
SGSM1	29410							
SGSM2	29026							
SGSM3	25228							
SGTA	10819							
SH2B1	30417							
SH2D1B	30416							
SH2D2A	10821							
SH2D3A	16885							
SH2D3C	16884							
SH2D4A	26102							
SH3BGR	10822							
SH3BGRL	10823							
SH3BGRL2	15567							
SH3BGRL3	15568							
SH3BP1	10824							
SH3BP4	10826							
SH3BP5	10827							
SH3D19	30418							
SH3GL2	10831							
SH3GL3	10832							
SH3GLB1	10833							
SH3GLB2	10834							
SH3KBP1	13867							
SH3RF2	26299							
SH3YL1	29546							
SHANK1	15474							
SHARPIN	25321							
SHB	10838							
SHBG	10839							
SHC1	10840							
SHC2	29869							
SHC3	18181							
SHC4	16743							
SHCBP1	29547							
SHD	30633							
SHE	27004							
SHF	25116							
SHISA2	20366							
SHISA3	25159							
SHISA4	27139							
SHISA5	30376							
SHISA6	34491							
SHISA7	35409							
SHISA8	18351							
SHISA9	37231							
SHKBP1	19214							
SHMT1	10850							
SHMT2	10852							
SHOX2	10854							
SHPRH	19336							
SHQ1	25543							
SHROOM1	24084							
SHROOM2	630							
SHROOM3	30422							
SIAH1	10857							
SIAH2	10858							
SIAH3	30553							
SIDT1	25967							
SIGIRR	30575							
SIGLEC1	11127							
SIGLEC10	15620							
SIGLEC11	15622							
SIGLEC12	15482							
SIGLEC5	10874							
SIGLEC6	10875							
SIGLEC7	10876							
SIGLEC8	10877							
SIGLEC9	10878							
SIK2	21680							
SIK3	29165							
SIKE1	26119							
SIM2	10883							
SIN3B	19354							
SIPA1	10885							
SIPA1L2	23800							
SIRPA	9662							
SIRPB1	15928							
SIRPG	15757							
SIRT1	14929							
SIRT2	10886							
SIRT3	14931							
SIRT4	14932							
SIRT5	14933							
SIRT6	14934							
SIRT7	14935							
SIT1	17710							
SIVA1	17712							
SIX2	10888							
SIX4	10890							
SKA1	28109							
SKA2	28006							
SKAP1	15605							
SKAP2	15687							
SKIL	10897							
SKOR1	21326							
SKOR2	32695							
SKP1	10899							
SKP2	10901							
SLA2	17329							
SLAIN1	26387							
SLAIN2	29282							
SLAMF1	10903							
SLAMF6	21392							
SLAMF7	21394							
SLAMF8	21391							
SLAMF9	18430							
SLBP	10904							
SLC10A1	10905							
SLC10A3	22979							
SLC10A6	30603							
SLC10A7	23088							
SLC12A2	10911							
SLC12A4	10913							
SLC12A7	10915							
SLC12A8	15595							
SLC12A9	17435							
SLC13A1	10916							
SLC13A2	10917							
SLC13A3	14430							
SLC13A4	15827							
SLC14A2	10919							
SLC15A1	10920							
SLC15A2	10921							
SLC15A3	18068							
SLC15A4	23090							
SLC16A10	17027							
SLC16A11	23093							
SLC16A3	10924							
SLC16A4	10925							
SLC16A5	10926							
SLC16A6	10927							
SLC16A7	10928							
SLC16A8	16270							
SLC16A9	23520							
SLC17A1	10929							
SLC17A4	10932							
SLC17A6	16703							
SLC17A7	16704							
SLC18A1	10934							
SLC18A2	10935							
SLC18B1	21573							
SLC19A1	10937							
SLC1A5	10943							
SLC1A6	10944							
SLC1A7	10945							
SLC20A1	10946							
SLC22A1	10963							
SLC22A10	18057							
SLC22A11	18120							
SLC22A13	8494							
SLC22A14	8495							
SLC22A15	20301							
SLC22A16	20302							
SLC22A17	23095							
SLC22A18	10964							
SLC22A18AS	10965							
SLC22A2	10966							
SLC22A23	21106							
SLC22A24	28542							
SLC22A25	32935							
SLC22A3	10967							
SLC22A6	10970							
SLC22A7	10971							
SLC22A8	10972							
SLC22A9	16261							
SLC23A1	10974							
SLC23A2	10973							
SLC24A2	10976							
SLC24A3	10977							
SLC25A10	10980							
SLC25A11	10981							
SLC25A16	10986							
SLC25A17	10987							
SLC25A18	10988							
SLC25A2	22921							
SLC25A21	14411							
SLC25A23	19375							
SLC25A24	20662							
SLC25A25	20663							
SLC25A27	21065							
SLC25A28	23472							
SLC25A29	20116							
SLC25A30	27371							
SLC25A31	25319							
SLC25A33	29681							
SLC25A34	27653							
SLC25A35	31921							
SLC25A36	25554							
SLC25A37	29786							
SLC25A39	24279							
SLC25A40	29680							
SLC25A41	28533							
SLC25A42	28380							
SLC25A43	30557							
SLC25A44	29036							
SLC25A45	27442							
SLC25A47	20115							
SLC25A48	30451							
SLC25A5	10991							
SLC25A52	23324							
SLC25A53	31894							
SLC25A6	10992							
SLC26A11	14471							
SLC26A6	14472							
SLC26A7	14467							
SLC26A9	14469							
SLC27A1	10995							
SLC27A2	10996							
SLC27A3	10997							
SLC27A5	10999							
SLC27A6	11000							
SLC28A1	11001							
SLC28A2	11002							
SLC28A3	16484							
SLC29A2	11004							
SLC29A4	23097							
SLC2A11	14239							
SLC2A12	18067							
SLC2A13	15956							
SLC2A14	18301							
SLC2A3	11007							
SLC2A4	11009							
SLC2A4RG	15930							
SLC2A5	11010							
SLC2A6	11011							
SLC2A7	13445							
SLC2A8	13812							
SLC30A1	11012							
SLC30A3	11014							
SLC30A4	11015							
SLC30A5	19089							
SLC30A6	19305							
SLC30A7	19306							
SLC31A1	11016							
SLC31A2	11017							
SLC32A1	11018							
SLC35B1	20798							
SLC35B2	16872							
SLC35B3	21601							
SLC35B4	20584							
SLC35D2	20799							
SLC35D3	15621							
SLC35G1	26607							
SLC35G5	15546							
SLC36A1	18761							
SLC36A3	19659							
SLC36A4	19660							
SLC37A1	11024							
SLC38A1	13447							
SLC38A10	28237							
SLC38A11	26836							
SLC38A2	13448							
SLC38A4	14679							
SLC38A5	18070							
SLC38A6	19863							
SLC38A7	25582							
SLC38A9	26907							
SLC39A1	12876							
SLC39A10	20861							
SLC39A11	14463							
SLC39A12	20860							
SLC39A2	17127							
SLC39A3	17128							
SLC39A6	18607							
SLC39A7	4927							
SLC3A2	11026							
SLC41A1	19429							
SLC41A2	31045							
SLC41A3	31046							
SLC43A1	9225							
SLC43A2	23087							
SLC44A1	18798							
SLC44A2	17292							
SLC45A3	8642							
SLC46A2	16055							
SLC46A3	27501							
SLC47A1	25588							
SLC47A2	26439							
SLC48A1	26035							
SLC4A10	13811							
SLC4A1AP	13813							
SLC4A2	11028							
SLC4A3	11029							
SLC4A5	18168							
SLC4A7	11033							
SLC4A8	11034							
SLC4A9	11035							
SLC50A1	30657							
SLC51A	29955							
SLC51B	29956							
SLC5A11	23091							
SLC5A12	28750							
SLC5A6	11041							
SLC5A8	19119							
SLC6A11	11044							
SLC6A12	11045							
SLC6A13	11046							
SLC6A15	13621							
SLC6A16	13622							
SLC6A18	26441							
SLC6A6	11052							
SLC6A7	11054							
SLC7A1	11057							
SLC7A10	11058							
SLC7A11	11059							
SLC7A13	23092							
SLC7A2	11060							
SLC7A3	11061							
SLC7A4	11062							
SLC7A5	11063							
SLC7A6	11064							
SLC7A8	11066							
SLC8A1	11068							
SLC8A2	11069							
SLC8A3	11070							
SLC8B1	26175							
SLC9A2	11072							
SLC9A3R2	11076							
SLC9A4	11077							
SLC9A5	11078							
SLC9A7	17123							
SLC9A8	20728							
SLC9B1	24244							
SLC9B2	25143							
SLC9C1	31401							
SLCO1A2	10956							
SLCO1C1	13819							
SLCO2B1	10962							
SLCO3A1	10952							
SLCO4A1	10953							
SLCO4C1	23612							
SLCO5A1	19046							
SLCO6A1	23613							
SLFN11	26633							
SLFN12	25500							
SLFN12L	33920							
SLFN13	26481							
SLFN5	28286							
SLIRP	20495							
SLIT1	11085							
SLIT2	11086							
SLIT3	11087							
SLITRK2	13449							
SLITRK3	23501							
SLITRK4	23502							
SLITRK5	20295							
SLK	11088							
SLMAP	16643							
SLN	11089							
SLPI	11092							
SLU7	16939							
SLX1A	20922							
SLX1B	28748							
SLX4IP	16225							
SMAD2	6768							
SMAD5	6771							
SMAP1	19651							
SMARCA1	11097							
SMARCA5	11101							
SMARCC1	11104							
SMARCC2	11105							
SMARCD1	11106							
SMARCD3	11108							
SMC1B	11112							
SMC4	14013							
SMC5	20465							
SMC6	20466							
SMCO4	24810							
SMCP	6962							
SMCR8	17921							
SMDT1	25055							
SMG1	30045							
SMG5	24644							
SMG6	17809							
SMG7	16792							
SMG8	25551							
SMIM20	37260							
SMIM3	30248							
SMNDC1	16900							
SMOX	15862							
SMPD2	11121							
SMPD3	14240							
SMPD4	32949							
SMPDL3A	17389							
SMR3B	17326							
SMTN	11126							
SMTNL1	32394							
SMUG1	17148							
SMURF1	16807							
SMURF2	16809							
SMYD1	20986							
SMYD2	20982							
SMYD3	15513							
SNAI1	11128							
SNAI3	18411							
SNAP23	11131							
SNAP91	14986							
SNAPC1	11134							
SNAPC2	11135							
SNAPC3	11136							
SNAPC4	11137							
SNAPC5	15484							
SNAPIN	17145							
SNCAIP	11139							
SNCG	11141							
SND1	30646							
SNED1	24696							
SNF8	17028							
SNN	11149							
SNPH	15931							
SNRK	30598							
SNRNP40	30857							
SNRNP70	11150							
SNRPA	11151							
SNRPA1	11152							
SNRPB2	11155							
SNRPC	11157							
SNRPD1	11158							
SNRPD2	11159							
SNRPD3	11160							
SNRPF	11162							
SNRPG	11163							
SNTB1	11168							
SNTB2	11169							
SNTG1	13740							
SNTG2	13741							
SNUPN	14245							
SNW1	16696							
SNX1	11172							
SNX11	14975							
SNX12	14976							
SNX13	21335							
SNX15	14978							
SNX16	14980							
SNX17	14979							
SNX2	11173							
SNX20	30390							
SNX27	20073							
SNX3	11174							
SNX4	11175							
SNX5	14969							
SNX6	14970							
SNX7	14971							
SNX8	14972							
SNX9	14973							
SOAT1	11177							
SOAT2	11178							
SOCS1	19383							
SOCS2	19382							
SOCS3	19391							
SOCS4	19392							
SOCS5	16852							
SOCS6	16833							
SOCS7	29846							
SOHLH2	26026							
SORBS1	14565							
SORBS2	24098							
SORBS3	30907							
SORCS1	16697							
SORCS2	16698							
SORCS3	16699							
SORL1	11185							
SOSTDC1	21748							
SOX1	11189							
SOX12	11198							
SOX13	11192							
SOX14	11193							
SOX15	11196							
SOX21	11197							
SOX30	30635							
SOX4	11200							
SOX6	16421							
SOX7	18196							
SOX8	11203							
SP1	11205							
SP100	11206							
SP140	17133							
SP2	11207							
SP3	11208							
SP4	11209							
SP5	14529							
SP6	14530							
SP8	19196							
SPA17	11210							
SPACA1	14967							
SPACA3	16260							
SPACA4	16441							
SPACA5	31353							
SPAG11B	14534							
SPAG16	23225							
SPAG17	26620							
SPAG4	11214							
SPAG5	13452							
SPAG6	11215							
SPAG7	11216							
SPAG8	14105							
SPAG9	14524							
SPAM1	11217							
SPANXA1	11218							
SPANXA2	14328							
SPANXB1	14329							
SPANXC	14331							
SPANXN1	33174							
SPANXN2	33175							
SPANXN3	33176							
SPANXN4	33177							
SPANXN5	33178							
SPARCL1	11220							
SPATA12	23221							
SPATA13	23222							
SPATA17	25184							
SPATA18	29579							
SPATA19	30614							
SPATA2	14681							
SPATA20	26125							
SPATA31A7	32007							
SPATA33	26463							
SPATA4	17333							
SPATA6	18309							
SPATA8	28676							
SPATA9	22988							
SPATC1	30510							
SPATC1L	1298							
SPATS2	18650							
SPATS2L	24574							
SPC24	26913							
SPC25	24031							
SPCS1	23401							
SPDEF	17257							
SPDL1	26010							
SPDYA	30613							
SPDYC	32681							
SPECC1	30615							
SPEF1	15874							
SPEF2	26293							
SPEM1	32429							
SPESP1	15570							
SPHK1	11240							
SPHK2	18859							
SPHKAP	30619							
SPI1	11241							
SPIB	11242							
SPIC	29549							
SPICE1	25083							
SPIDR	28971							
SPIN1	11243							
SPIN2A	20694							
SPIN2B	33147							
SPINK13	27200							
SPINK2	11245							
SPINK4	16646							
SPINK6	29486							
SPINK7	24643							
SPINK9	32951							
SPINT1	11246							
SPINT3	11248							
SPIRE1	30622							
SPIRE2	30623							
SPNS1	30621							
SPNS2	26992							
SPNS3	28433							
SPO11	11250							
SPOCK1	11251							
SPOCK2	13564							
SPOCK3	13565							
SPON2	11253							
SPOP	11254							
SPP1	11255							
SPP2	11256							
SPPL2A	30227							
SPPL2C	28902							
SPPL3	30424							
SPRED2	17722							
SPRED3	31041							
SPRN	16871							
SPRR1A	11259							
SPRR1B	11260							
SPRR2A	11261							
SPRR2B	11262							
SPRR3	11268							
SPRR4	23173							
SPRY1	11269							
SPRY3	11271							
SPRYD7	14297							
SPSB1	30628							
SPSB2	29522							
SPSB3	30629							
SPSB4	30630							
SPTBN1	11275							
SPTBN5	15680							
SPTLC3	16253							
SPTSSA	20361							
SPTSSB	24045							
SQLE	11279							
SRCIN1	29506							
SRD5A1	11284							
SREBF1	11289							
SREBF2	11290							
SREK1	17882							
SRF	11291							
SRFBP1	26333							
SRGAP3	19744							
SRGN	9361							
SRI	11292							
SRL	11295							
SRM	11296							
SRP14	11299							
SRP19	11300							
SRP54	11301							
SRP68	11302							
SRP9	11304							
SRPK1	11305							
SRPK2	11306							
SRPRB	24085							
SRPX	11309							
SRR	14398							
SRRD	33910							
SRRM1	16638							
SRRM2	16639							
SRRM4	29389							
SRRT	24101							
SRSF1	10780							
SRSF10	16713							
SRSF11	10782							
SRSF2	10783							
SRSF3	10785							
SRSF4	10786							
SRSF5	10787							
SRSF6	10788							
SRSF7	10789							
SRSF9	10791							
SS18L1	15592							
SS18L2	15593							
SSB	11316							
SSBP1	11317							
SSBP2	15831							
SSBP3	15674							
SSBP4	15676							
SSFA2	11319							
SSH1	30579							
SSH2	30580							
SSH3	30581							
SSNA1	11321							
SSPN	11322							
SSR1	11323							
SSR2	11324							
SSR3	11325							
SSRP1	11327							
SSSCA1	11328							
SST	11329							
SSTR1	11330							
SSTR2	11331							
SSTR3	11332							
SSTR4	11333							
SSUH2	24809							
SSX2IP	16509							
SSX3	11337							
SSX4	11338							
SSX5	11339							
SSX7	19653							
ST13	11343							
ST18	18695							
ST3GAL1	10862							
ST3GAL2	10863							
ST3GAL4	10864							
ST3GAL5	10872							
ST3GAL6	18080							
ST5	11350							
ST6GAL1	10860							
ST6GAL2	10861							
ST6GALNAC1	23614							
ST6GALNAC2	10867							
ST6GALNAC3	19343							
ST6GALNAC4	17846							
ST6GALNAC5	19342							
ST6GALNAC6	23364							
ST7	11351							
ST8SIA1	10869							
ST8SIA2	10870							
ST8SIA3	14269							
ST8SIA4	10871							
ST8SIA5	17827							
ST8SIA6	23317							
STAB1	18628							
STAB2	18629							
STAC	11353							
STAG2	11355							
STAM	11357							
STAM2	11358							
STAMBPL1	24105							
STAP1	24133							
STAP2	30430							
STARD10	10666							
STARD13	19164							
STARD3	17579							
STARD3NL	19169							
STARD4	18058							
STARD5	18065							
STARD6	18066							
STARD7	18063							
STARD8	19161							
STARD9	19162							
STAT5A	11366							
STAT6	11368							
STATH	11369							
STAU1	11370							
STAU2	11371							
STC1	11373							
STC2	11374							
STEAP1	11378							
STEAP2	17885							
STEAP4	21923							
STH	18839							
STIM2	19205							
STIP1	11387							
STK10	11388							
STK11IP	19184							
STK16	11394							
STK17A	11395							
STK17B	11396							
STK19	11398							
STK24	11403							
STK25	11404							
STK3	11406							
STK31	11407							
STK33	14568							
STK35	16254							
STK36	17209							
STK38	17847							
STK38L	17848							
STK39	17717							
STK40	21373							
STMN1	6510							
STMN2	10577							
STMN3	15926							
STOM	3383							
STOML1	14560							
STOML2	14559							
STOML3	19420							
STON1	17003							
STON2	30652							
STOX2	25450							
STPG1	28070							
STRA8	30653							
STRADB	13205							
STRAP	30796							
STRBP	16462							
STRN	11424							
STRN3	15720							
